Altium Designer Pick and Place Locations
C:\Users\Johnny-x-9c\Documents\Projects\Einsy-Rambo\board\Project Outputs for Einsy_Rambo_0.3a\Einsy Rambo_projectVersion.csv

========================================================================================================================
File Design Information:

Date:       20/06/17
Time:       15:39
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)"
"D23","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","18.536","11.474","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","18.536","11.474"
"D24","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","16.986","11.474","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","16.986","11.474"
"C5","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","35.621","25.521","180","CAP ALUM 100UF 35V 20% SMD","35.621","25.521"
"C23","100nF","TopLayer","C0603","34.004","11.373","180","CAP CER 0603 100nF 50V 10% X7R","34.004","11.373"
"C32","100nF","TopLayer","C0603","31.794","21.431","180","CAP CER 0603 100nF 50V 10% X7R","31.794","21.431"
"C33","100nF","TopLayer","C0603","34.741","19.983","360","CAP CER 0603 100nF 50V 10% X7R","34.741","19.983"
"C34","22nF","TopLayer","C0402","33.830","18.764","360","CAP CER 0402 22nF ±10% 50V X7R","33.826","18.764"
"C50","100nF","TopLayer","C0402","33.852","17.109","270","CAP CER 0402 100nF 16V 10% X7R","33.852","17.113"
"C55","100nF","TopLayer","C0402","31.918","20.237","180","CAP CER 0402 100nF 16V 10% X7R","31.921","20.237"
"C64","100nF","TopLayer","C0402","25.876","13.942","90","CAP CER 0402 100nF 16V 10% X7R","25.876","13.938"
"C72","1uF","TopLayer","C0402","34.153","15.488","180","CAP CER 0402 1uF 6.3V 10% X5R","34.157","15.488"
"C75","1nF","TopLayer","C0603","44.698","15.030","360","CAP CER 0603  1nF 50v 10% X7R","44.698","15.030"
"C112","1nF","TopLayer","C0603","40.634","14.980","180","CAP CER 0603  1nF 50v 10% X7R","40.634","14.980"
"C113","100nF","TopLayer","C0603","28.289","21.609","180","CAP CER 0603 100nF 50V 10% X7R","28.289","21.609"
"C114","1nF","TopLayer","C0603","32.963","9.696","360","CAP CER 0603  1nF 50v 10% X7R","32.963","9.696"
"C115","1nF","TopLayer","C0603","25.063","11.551","180","CAP CER 0603  1nF 50v 10% X7R","25.063","11.551"
"C116","100nF","TopLayer","C0603","30.016","9.544","90","CAP CER 0603 100nF 50V 10% X7R","30.016","9.544"
"D25","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","28.365","20.110","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","28.365","20.110"
"D26","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","29.889","20.110","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","29.889","20.110"
"D27","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","30.016","11.449","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","30.016","11.449"
"D28","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","28.467","11.449","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","28.467","11.449"
"R8","10R","TopLayer","R0402","35.071","17.114","90","RES SMD 10 OHM 1% 1/16W 0402","35.071","17.113"
"R10","0.1r","TopLayer","R1206","29.483","23.311","360","RES 1206 0.1r 0.5w 1%","29.483","23.311"
"R25","0.1r","TopLayer","R1206","26.917","9.823","180","RES 1206 0.1r 0.5w 1%","26.918","9.823"
"C18","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","65.500","6.090","90","CAP ALUM 100UF 35V 20% SMD","65.500","6.090"
"C31","100nF","TopLayer","C0603","58.388","11.195","180","CAP CER 0603 100nF 50V 10% X7R","58.388","11.195"
"C36","100nF","TopLayer","C0603","56.255","21.406","180","CAP CER 0603 100nF 50V 10% X7R","56.255","21.406"
"C37","100nF","TopLayer","C0603","58.515","20.720","90","CAP CER 0603 100nF 50V 10% X7R","58.515","20.720"
"C38","22nF","TopLayer","C0402","58.341","18.764","360","CAP CER 0402 22nF ±10% 50V X7R","58.337","18.764"
"C39","100nF","TopLayer","C0402","58.363","17.109","270","CAP CER 0402 100nF 16V 10% X7R","58.363","17.113"
"C41","100nF","TopLayer","C0402","50.362","13.891","90","CAP CER 0402 100nF 16V 10% X7R","50.362","13.887"
"C73","100nF","TopLayer","C0402","56.378","20.212","180","CAP CER 0402 100nF 16V 10% X7R","56.382","20.212"
"C76","1uF","TopLayer","C0402","58.435","15.386","180","CAP CER 0402 1uF 6.3V 10% X5R","58.439","15.386"
"C78","1nF","TopLayer","C0603","58.363","7.868","360","CAP CER 0603  1nF 50v 10% X7R","58.363","7.868"
"C80","1nF","TopLayer","C0603","55.416","7.868","360","CAP CER 0603  1nF 50v 10% X7R","55.416","7.868"
"C82","100nF","TopLayer","C0603","54.731","23.438","270","CAP CER 0603 100nF 50V 10% X7R","54.731","23.438"
"C117","1nF","TopLayer","C0603","52.800","7.791","360","CAP CER 0603  1nF 50v 10% X7R","52.800","7.791"
"C118","1nF","TopLayer","C0603","49.930","7.791","360","CAP CER 0603  1nF 50v 10% X7R","49.930","7.791"
"C119","100nF","TopLayer","C0603","55.239","9.646","180","CAP CER 0603 100nF 50V 10% X7R","55.239","9.646"
"D29","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","54.350","20.085","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","54.350","20.085"
"D30","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","52.851","20.085","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","52.851","20.085"
"D31","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","54.527","11.424","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","54.527","11.424"
"D32","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","52.902","11.424","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","52.902","11.424"
"R14","10R","TopLayer","R0402","59.582","17.114","90","RES SMD 10 OHM 1% 1/16W 0402","59.582","17.113"
"R15","0.1r","TopLayer","R1206","53.029","23.057","90","RES 1206 0.1r 0.5w 1%","53.029","23.057"
"R26","0.1r","TopLayer","R1206","51.428","9.849","180","RES 1206 0.1r 0.5w 1%","51.429","9.849"
"P1","HDR10","TopLayer","HDR2X5_IDC","50.540","66.288","360","CONN HEADER VERT 10POS GOLD","50.540","66.288"
"P2","HDR10","TopLayer","HDR2X5_IDC","50.540","56.763","360","CONN HEADER VERT 10POS GOLD","50.540","56.763"
"RV3","VRS0402SR55R101N","TopLayer","C0402","24.359","52.066","270","Multi-Layer Varistor","24.359","52.070"
"RV5","VRS0402SR55R101N","TopLayer","C0402","25.400","52.066","270","Multi-Layer Varistor","25.400","52.070"
"RV7","VRS0402SR55R101N","TopLayer","C0402","27.563","53.162","360","Multi-Layer Varistor","27.559","53.162"
"RV8","VRS0402SR55R101N","TopLayer","C0402","33.433","52.601","90","Multi-Layer Varistor","33.433","52.597"
"RV9","VRS0402SR55R101N","TopLayer","C0402","39.112","51.079","180","Multi-Layer Varistor","39.116","51.079"
"RV10","VRS0402SR55R101N","TopLayer","C0402","38.805","49.553","90","Multi-Layer Varistor","38.805","49.549"
"RV12","VRS0402SR55R101N","TopLayer","C0402","37.037","52.934","360","Multi-Layer Varistor","37.033","52.934"
"RV14","VRS0402SR55R101N","TopLayer","C0402","32.668","51.079","360","Multi-Layer Varistor","32.664","51.079"
"RV15","VRS0402SR55R101N","TopLayer","C0402","30.681","51.073","360","Multi-Layer Varistor","30.677","51.073"
"RV16","VRS0402SR55R101N","TopLayer","C0402","31.467","52.146","180","Multi-Layer Varistor","31.471","52.146"
"RV17","VRS0402SR55R101N","TopLayer","C0402","29.032","51.660","270","Multi-Layer Varistor","29.032","51.664"
"RV18","VRS0402SR55R101N","TopLayer","C0402","37.031","51.886","360","Multi-Layer Varistor","37.027","51.886"
"RV19","VRS0402SR55R101N","TopLayer","C0402","57.224","51.606","360","Multi-Layer Varistor","57.220","51.606"
"RV20","VRS0402SR55R101N","TopLayer","C0402","48.101","49.875","270","Multi-Layer Varistor","48.101","49.879"
"RV21","VRS0402SR55R101N","TopLayer","C0402","46.653","49.875","270","Multi-Layer Varistor","46.653","49.879"
"RV22","VRS0402SR55R101N","TopLayer","C0402","45.180","49.850","270","Multi-Layer Varistor","45.180","49.854"
"RV24","VRS0402SR55R101N","TopLayer","C0402","28.268","44.215","360","Multi-Layer Varistor","28.264","44.215"
"RV25","VRS0402SR55R101N","TopLayer","C0402","38.496","29.559","360","Multi-Layer Varistor","38.492","29.559"
"R19","22r","TopLayer","R0402","29.514","53.188","180","RES 0402 22r 62.5mW 1%","29.515","53.188"
"R20","22r","TopLayer","R0402","35.656","50.844","360","RES 0402 22r 62.5mW 1%","35.655","50.844"
"R27","22r","TopLayer","R0402","34.474","52.598","90","RES 0402 22r 62.5mW 1%","34.474","52.597"
"R28","1.8K","TopLayer","R0402","71.572","35.376","360","RES SMD 1.8K OHM 1% 1/16W 0402","71.571","35.376"
"R29","1.8K","TopLayer","R0402","72.346","53.053","90","RES SMD 1.8K OHM 1% 1/16W 0402","72.346","53.052"
"R30","1K","TopLayer","R0402","71.570","34.334","180","RES SMD 1K OHM 1% 1/16W 0402","71.571","34.334"
"C42","100nF","TopLayer","C0402","74.107","33.191","180","CAP CER 0402 100nF 16V 10% X7R","74.111","33.191"
"C43","100nF","TopLayer","C0402","72.333","55.197","270","CAP CER 0402 100nF 16V 10% X7R","72.333","55.201"
"R38","2k37","TopLayer","R0402","54.324","36.393","90","RES SMD 2.37K OHM 1% 1/16W 0402","54.324","36.392"
"R39","2k37","TopLayer","R0402","52.901","39.465","180","RES SMD 2.37K OHM 1% 1/16W 0402","52.902","39.465"
"R41","2k37","TopLayer","R0402","54.402","31.388","360","RES SMD 2.37K OHM 1% 1/16W 0402","54.400","31.388"
"R44","1K","TopLayer","R0402","74.109","32.099","180","RES SMD 1K OHM 1% 1/16W 0402","74.111","32.099"
"D12","BAT54","TopLayer","SOD523_IPC","55.035","39.135","360","Diode Schottky 30V 100mA Surface Mount SOD-523","55.035","39.135"
"FB3","120R","TopLayer","FB0603","52.140","46.272","180","FERRITE BEAD 120 OHM 0603 1LN","52.140","46.272"
"FB4","120R","TopLayer","FB0603","52.038","30.651","270","FERRITE BEAD 120 OHM 0603 1LN","52.038","30.651"
"R51","10K","TopLayer","R0402","72.161","68.708","90","RES SMD 10K OHM 1% 1/16W 0402","72.161","68.707"
"R61","10K","TopLayer","R0402","71.145","68.708","90","RES SMD 10K OHM 1% 1/16W 0402","71.145","68.707"
"R62","10K","TopLayer","R0402","19.329","31.774","270","RES SMD 10K OHM 1% 1/16W 0402","19.329","31.775"
"RV26","CG0603MLC-05E","TopLayer","R0603","15.246","31.159","180","VAR 0603 5V","15.246","31.159"
"C83","100nF","TopLayer","C0402","50.451","47.390","180","CAP CER 0402 100nF 16V 10% X7R","50.451","47.390"
"U8","74LVC2G08","TopLayer","VSSOP8","53.721","48.920","180","IC GATE AND 2CH 2-INP 8-VSSOP","53.721","48.920"
"J7","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","13.792","59.868","0","Connector 2pos","13.792","59.868"
"J16","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","92.221","65.830","270","Connector 2pos","92.221","65.830"
"R45","1K","TopLayer","R0402","71.317","55.199","270","RES SMD 1K OHM 1% 1/16W 0402","71.317","55.201"
"R52","10K","TopLayer","R0402","52.395","38.386","360","RES SMD 10K OHM 1% 1/16W 0402","52.394","38.386"
"R54","10K","TopLayer","R0402","51.836","32.950","360","RES SMD 10K OHM 1% 1/16W 0402","51.835","32.950"
"R77","10K","TopLayer","R0402","41.250","25.195","270","RES SMD 10K OHM 1% 1/16W 0402","41.250","25.197"
"R78","10K","TopLayer","R0402","52.395","37.344","360","RES SMD 10K OHM 1% 1/16W 0402","52.394","37.344"
